35.172800, 33.357304
35.188278, 33.394027
35.146329, 33.358089
35.128306, 33.314525
34.681503, 33.028106
34.690313, 33.069165
34.668440, 32.992845
34.920692, 33.616315
34.960780, 33.657370
34.873929, 33.617672
34.769375, 32.435500
35.029673, 32.430642
34.715242, 32.478159
35.057490, 33.970358
34.830189, 33.393342
34.910779, 33.012200
34.884363, 32.863262
34.977968, 33.838182
